"row ID","current_speed","free_flow_speed","current_travel_time","free_flow_travel_time","time_diff","speed_diff","Hour","Day of month","Month (number)","label_day","delay_in_seconds","magnitude_criteria","description_criteria","atmosphere","rain","humidity","clouds","current_luminosity","length_in_meters","cloudiness","temperature"
"20/29/3",30,33,195,176,19,3,20,29,3,0,231,2,2,0,0,71,0,2,886,1,13
"21/29/3",32,32,179,179,0,0,21,29,3,0,253,2,2,0,0,76,0,2,580,1,12
"22/29/3",28,32,212,181,31,4,22,29,3,0,178,2,2,0,0,76,0,2,472,1,11
"23/29/3",,,,,,,23,29,3,0,0,0,0,0,0,81,0,2,0,1,11
"0/30/3",32,32,181,181,0,0,0,30,3,1,161,1,2,0,0,87,0,2,238,1,10
"1/30/3",32,32,181,181,0,0,1,30,3,1,0,0,0,0,0,81,0,2,0,1,9
"2/30/3",32,32,181,181,0,0,2,30,3,1,0,0,0,0,0,87,0,2,0,1,8
"3/30/3",32,32,181,181,0,0,3,30,3,1,0,0,0,0,0,87,0,2,0,1,7
"4/30/3",32,32,181,181,0,0,4,30,3,1,0,0,0,0,0,76,0,2,0,1,8
"5/30/3",32,32,181,181,0,0,5,30,3,1,143,3,3,0,0,70,0,2,228,1,7
"6/30/3",30,32,198,181,17,2,6,30,3,1,0,0,0,0,0,70,0,0,0,1,7
"7/30/3",32,32,181,181,0,0,7,30,3,1,0,0,0,0,0,71,0,0,0,1,9
"8/30/3",32,32,181,181,0,0,8,30,3,1,0,0,0,0,0,62,0,0,0,1,13
"9/30/3",33,33,178,178,0,0,9,30,3,1,84,1,2,0,0,51,0,0,738,1,15
"10/30/3",33,33,176,176,0,0,10,30,3,1,138,1,2,0,0,39,0,0,1011,1,18
"11/30/3",25,32,232,179,53,7,11,30,3,1,192,2,2,0,0,48,20,0,982,2,19
"12/30/3",23,32,250,179,71,9,12,30,3,1,241,2,2,0,0,48,20,0,680,2,20
"13/30/3",29,33,203,178,25,3,13,30,3,1,159,2,2,3,0,45,20,0,867,0,20
"14/30/3",23,32,258,181,77,10,14,30,3,1,0,0,0,0,0,42,20,0,0,2,21
"15/30/3",,,,,,,15,30,3,1,0,0,0,0,0,55,20,0,0,2,20
"16/30/3",,,,,,,16,30,3,1,0,0,0,0,0,63,20,0,0,2,19
"17/30/3",,,,,,,17,30,3,1,0,0,0,0,0,63,40,0,0,2,17
"18/30/3",,,,,,,18,30,3,1,0,0,0,0,0,67,20,1,0,2,16
"19/30/3",,,,,,,19,30,3,1,0,0,0,0,0,66,20,2,0,2,15
"20/30/3",,,,,,,20,30,3,1,0,0,0,0,0,71,20,2,0,2,14
"21/30/3",,,,,,,21,30,3,1,0,0,0,0,0,71,0,2,0,1,14
"22/30/3",,,,,,,22,30,3,1,0,0,0,0,0,71,0,2,0,1,13
"23/30/3",,,,,,,23,30,3,1,0,0,0,0,0,71,0,2,0,1,12
"0/31/3",33,33,176,176,0,0,0,31,3,2,202,1,2,0,0,81,0,2,237,1,12
"1/31/3",33,33,176,176,0,0,1,31,3,2,200,1,2,0,0,87,0,2,283,1,11
"2/31/3",33,33,176,176,0,0,2,31,3,2,0,0,0,0,0,87,0,2,0,1,11
"3/31/3",33,33,176,176,0,0,3,31,3,2,0,0,0,0,0,76,0,2,0,1,10
"4/31/3",33,33,176,176,0,0,4,31,3,2,0,0,0,0,0,62,0,2,0,1,10
"5/31/3",33,33,176,176,0,0,5,31,3,2,0,0,0,0,0,71,0,2,0,1,10
"6/31/3",33,33,176,176,0,0,6,31,3,2,0,0,0,0,0,81,0,0,0,1,10
"7/31/3",33,33,176,176,0,0,7,31,3,2,0,0,0,0,0,76,0,0,0,1,10
"8/31/3",33,33,176,176,0,0,8,31,3,2,0,0,0,0,0,55,0,0,0,1,14
"9/31/3",29,32,205,179,25,3,9,31,3,2,247,1,2,0,0,55,0,0,2762,1,15
"10/31/3",27,33,219,178,41,6,10,31,3,2,0,0,0,0,0,37,0,0,0,1,18
"11/31/3",21,33,277,176,101,12,11,31,3,2,98,2,2,0,0,52,0,0,588,1,19
"12/31/3",29,32,209,179,29,4,12,31,3,2,134,1,2,0,0,48,0,0,2504,1,19
"13/31/3",28,32,213,179,34,5,13,31,3,2,56,1,2,0,0,52,0,0,1185,1,20
"14/31/3",17,33,369,179,190,16,14,31,3,2,212,1,2,0,0,55,20,0,1405,2,20
"15/31/3",,,,,,,15,31,3,2,0,0,0,0,0,59,20,0,0,2,19
"16/31/3",,,,,,,16,31,3,2,0,0,0,0,0,42,20,0,0,2,16
"17/31/3",,,,,,,17,31,3,2,0,0,0,0,0,45,0,0,0,1,17
"18/31/3",,,,,,,18,31,3,2,0,0,0,0,0,48,0,1,0,1,17
"19/31/3",,,,,,,19,31,3,2,0,0,0,0,0,55,0,2,0,1,16
"20/31/3",,,,,,,20,31,3,2,0,0,0,0,0,76,0,2,0,1,15
"21/31/3",,,,,,,21,31,3,2,0,0,0,0,0,76,0,2,0,1,14
"22/31/3",,,,,,,22,31,3,2,0,0,0,0,0,71,0,2,0,1,14
"23/31/3",,,,,,,23,31,3,2,0,0,0,0,0,76,0,2,0,1,14
"0/1/4",32,32,181,181,0,0,0,1,4,0,0,0,0,0,0,71,0,2,0,1,14
"1/1/4",32,32,181,181,0,0,1,1,4,0,0,0,0,0,0,82,0,2,0,1,13
"2/1/4",32,32,181,181,0,0,2,1,4,0,0,0,0,0,0,71,0,2,0,1,13
"3/1/4",32,32,181,181,0,0,3,1,4,0,0,0,0,0,0,76,0,2,0,1,13
"4/1/4",32,32,181,181,0,0,4,1,4,0,0,0,0,0,0,82,0,2,0,1,12
"5/1/4",32,32,181,181,0,0,5,1,4,0,0,0,0,0,0,87,0,2,0,1,12
"6/1/4",32,32,181,181,0,0,6,1,4,0,264,1,2,0,0,81,0,0,2681,1,12
"7/1/4",32,32,179,179,0,0,7,1,4,0,293,2,2,0,0,67,0,0,796,1,13
"8/1/4",23,32,272,181,91,10,8,1,4,0,288,2,2,0,0,59,0,0,910,1,14
"9/1/4",21,32,317,179,137,11,9,1,4,0,244,2,2,0,0,52,0,0,830,1,16
"10/1/4",33,33,178,178,0,0,10,1,4,0,190,2,2,0,0,59,0,0,809,1,17
"11/1/4",33,33,178,178,0,0,11,1,4,0,189,2,2,0,0,72,0,0,729,1,17
"12/1/4",29,32,205,179,25,3,12,1,4,0,114,2,2,0,0,72,20,0,357,2,17
"13/1/4",27,32,217,180,38,5,13,1,4,0,163,2,2,0,0,82,40,0,819,2,16
"14/1/4",29,32,202,181,21,3,14,1,4,0,206,2,2,0,0,77,20,0,785,2,16
"15/1/4",,,,,,,15,1,4,0,0,0,0,0,0,82,40,0,0,2,16
"16/1/4",,,,,,,16,1,4,0,0,0,0,0,0,87,40,0,0,2,14
"17/1/4",,,,,,,17,1,4,0,0,0,0,0,3,87,20,0,0,0,14
"18/1/4",,,,,,,18,1,4,0,0,0,0,0,1,67,20,1,0,0,14
"19/1/4",,,,,,,19,1,4,0,0,0,0,0,0,76,0,2,0,1,13
"20/1/4",,,,,,,20,1,4,0,0,0,0,0,0,82,0,2,0,1,13
"21/1/4",,,,,,,21,1,4,0,0,0,0,0,0,87,0,2,0,1,12
"22/1/4",,,,,,,22,1,4,0,0,0,0,0,0,87,0,2,0,1,12
"23/1/4",,,,,,,23,1,4,0,0,0,0,0,0,87,0,2,0,1,11
"0/2/4",32,32,181,181,0,0,0,2,4,0,0,0,0,0,0,87,0,2,0,1,11
"1/2/4",32,32,181,181,0,0,1,2,4,0,0,0,0,0,0,87,0,2,0,1,11
"2/2/4",32,32,181,181,0,0,2,2,4,0,0,0,0,0,0,100,0,2,0,1,10
"3/2/4",32,32,181,181,0,0,3,2,4,0,0,0,0,0,0,93,0,2,0,1,10
"4/2/4",32,32,181,181,0,0,4,2,4,0,0,0,0,0,0,100,20,2,0,2,10
"5/2/4",32,32,181,181,0,0,5,2,4,0,0,0,0,0,0,100,20,2,0,2,9
"6/2/4",32,32,181,181,0,0,6,2,4,0,228,2,2,3,0,100,75,0,1909,0,9
"7/2/4",32,32,181,181,0,0,7,2,4,0,248,2,2,0,0,100,75,0,852,2,10
"8/2/4",27,32,219,179,39,5,8,2,4,0,237,2,2,0,0,93,75,0,768,2,12
"9/2/4",22,32,270,179,90,10,9,2,4,0,165,2,2,0,0,87,75,0,482,2,13
"10/2/4",27,33,223,179,44,6,10,2,4,0,140,2,2,0,0,82,40,0,548,2,15
"11/2/4",22,33,261,179,83,10,11,2,4,0,116,2,2,0,0,77,20,0,619,2,16
"12/2/4",32,32,179,179,0,0,12,2,4,0,191,3,3,0,0,82,0,0,315,1,17
"13/2/4",23,32,266,179,87,9,13,2,4,0,126,2,2,0,0,67,0,0,579,1,17
"14/2/4",19,33,312,178,135,14,14,2,4,0,154,1,2,0,0,72,0,0,918,1,17
"15/2/4",24,33,254,176,78,9,15,2,4,0,189,2,2,0,0,67,0,0,662,1,17
"16/2/4",20,32,292,181,111,12,16,2,4,0,216,2,2,0,0,72,0,0,539,1,16
"17/2/4",23,33,258,176,82,11,17,2,4,0,267,2,2,0,0,71,0,0,638,1,14
"18/2/4",,,,,,,18,2,4,0,0,0,0,0,0,71,0,1,0,1,13
"19/2/4",,,,,,,19,2,4,0,0,0,0,0,0,76,0,2,0,1,12
"20/2/4",,,,,,,20,2,4,0,0,0,0,0,0,76,0,2,0,1,12
"21/2/4",,,,,,,21,2,4,0,0,0,0,0,0,81,0,2,0,1,11
"22/2/4",,,,,,,22,2,4,0,0,0,0,0,0,81,0,2,0,1,11
"23/2/4",,,,,,,23,2,4,0,0,0,0,0,0,76,0,2,0,1,11
"0/3/4",32,32,181,181,0,0,0,3,4,0,0,0,0,0,0,76,0,2,0,1,10
"1/3/4",32,32,181,181,0,0,1,3,4,0,32,2,2,0,0,76,0,2,367,1,9
"2/3/4",32,32,181,181,0,0,2,3,4,0,0,0,0,0,0,87,0,2,0,1,8
"3/3/4",32,32,181,181,0,0,3,3,4,0,0,0,0,0,0,87,0,2,0,1,8
"4/3/4",32,32,181,181,0,0,4,3,4,0,0,0,0,0,0,87,0,2,0,1,7
"5/3/4",32,32,181,181,0,0,5,3,4,0,0,0,0,0,0,87,0,2,0,1,7
"6/3/4",32,32,181,181,0,0,6,3,4,0,214,2,2,0,0,81,0,0,2381,1,7
"7/3/4",30,32,196,179,17,2,7,3,4,0,257,2,2,0,0,81,0,0,954,1,8
"8/3/4",23,33,289,178,111,10,8,3,4,0,222,2,2,0,0,71,0,0,690,1,10
"9/3/4",,,,,,,9,3,4,0,0,0,0,0,0,71,0,,0,1,10
"10/3/4",,,,,,,10,3,4,0,0,0,0,0,0,71,0,,0,1,10
"11/3/4",,,,,,,11,3,4,0,0,0,0,0,0,71,0,,0,1,10
"12/3/4",,,,,,,12,3,4,0,0,0,0,0,0,71,0,,0,1,10
"13/3/4",,,,,,,13,3,4,0,0,0,0,0,0,71,0,,0,1,10
"14/3/4",,,,,,,14,3,4,0,0,0,0,0,0,71,0,,0,1,10
"15/3/4",,,,,,,15,3,4,0,0,0,0,0,0,71,0,,0,1,10
"16/3/4",,,,,,,16,3,4,0,0,0,0,0,0,71,0,,0,1,10
"17/3/4",,,,,,,17,3,4,0,0,0,0,0,0,71,0,,0,1,10
"18/3/4",,,,,,,18,3,4,0,0,0,0,0,0,71,0,,0,1,10
"19/3/4",,,,,,,19,3,4,0,0,0,0,0,0,71,0,,0,1,10
"20/3/4",,,,,,,20,3,4,0,0,0,0,0,0,71,0,,0,1,10
"21/3/4",,,,,,,21,3,4,0,0,0,0,0,0,71,0,,0,1,10
"22/3/4",,,,,,,22,3,4,0,0,0,0,0,0,71,0,,0,1,10
"23/3/4",,,,,,,23,3,4,0,0,0,0,0,0,71,0,,0,1,10
"0/4/4",,,,,,,0,4,4,0,0,0,0,0,0,71,0,,0,1,10
"1/4/4",,,,,,,1,4,4,0,0,0,0,0,0,71,0,,0,1,10
"2/4/4",,,,,,,2,4,4,0,0,0,0,0,0,71,0,,0,1,10
"3/4/4",,,,,,,3,4,4,0,0,0,0,0,0,71,0,,0,1,10
"4/4/4",,,,,,,4,4,4,0,0,0,0,0,0,71,0,,0,1,10
"5/4/4",,,,,,,5,4,4,0,0,0,0,0,0,71,0,,0,1,10
"6/4/4",,,,,,,6,4,4,0,0,0,0,0,0,71,0,,0,1,10
"7/4/4",,,,,,,7,4,4,0,0,0,0,0,0,71,0,,0,1,10
"8/4/4",,,,,,,8,4,4,0,0,0,0,0,0,71,0,,0,1,10
"9/4/4",,,,,,,9,4,4,0,0,0,0,0,0,71,0,,0,1,10
"10/4/4",,,,,,,10,4,4,0,0,0,0,0,0,71,0,,0,1,10
"11/4/4",,,,,,,11,4,4,0,0,0,0,0,0,71,0,,0,1,10
"12/4/4",,,,,,,12,4,4,0,0,0,0,0,0,71,0,,0,1,10
"13/4/4",,,,,,,13,4,4,0,0,0,0,0,0,71,0,,0,1,10
"14/4/4",,,,,,,14,4,4,0,0,0,0,0,0,71,0,,0,1,10
"15/4/4",,,,,,,15,4,4,0,0,0,0,0,0,71,0,,0,1,10
"16/4/4",,,,,,,16,4,4,0,0,0,0,0,0,71,0,,0,1,10
"17/4/4",,,,,,,17,4,4,0,0,0,0,0,0,71,0,,0,1,10
"18/4/4",,,,,,,18,4,4,0,0,0,0,0,0,71,0,,0,1,10
"19/4/4",,,,,,,19,4,4,0,0,0,0,0,0,71,0,,0,1,10
"20/4/4",,,,,,,20,4,4,0,0,0,0,0,0,71,0,,0,1,10
"21/4/4",,,,,,,21,4,4,0,0,0,0,0,0,71,0,,0,1,10
"22/4/4",,,,,,,22,4,4,0,0,0,0,0,0,71,0,,0,1,10
"23/4/4",,,,,,,23,4,4,0,0,0,0,0,0,71,0,,0,1,10
"0/5/4",,,,,,,0,5,4,0,0,0,0,0,0,71,0,,0,1,10
"1/5/4",,,,,,,1,5,4,0,0,0,0,0,0,71,0,,0,1,10
"2/5/4",,,,,,,2,5,4,0,0,0,0,0,0,71,0,,0,1,10
"3/5/4",,,,,,,3,5,4,0,0,0,0,0,0,71,0,,0,1,10
"4/5/4",,,,,,,4,5,4,0,0,0,0,0,0,71,0,,0,1,10
"5/5/4",,,,,,,5,5,4,0,0,0,0,0,0,71,0,,0,1,10
"6/5/4",,,,,,,6,5,4,0,0,0,0,0,0,71,0,,0,1,10
"7/5/4",,,,,,,7,5,4,0,0,0,0,0,0,71,0,,0,1,10
"8/5/4",,,,,,,8,5,4,0,0,0,0,0,0,71,0,,0,1,10
"9/5/4",,,,,,,9,5,4,0,0,0,0,0,0,71,0,,0,1,10
"10/5/4",,,,,,,10,5,4,0,0,0,0,0,0,71,0,,0,1,10
"11/5/4",,,,,,,11,5,4,0,0,0,0,0,0,71,0,,0,1,10
"12/5/4",,,,,,,12,5,4,0,0,0,0,0,0,71,0,,0,1,10
"13/5/4",,,,,,,13,5,4,0,0,0,0,0,0,71,0,,0,1,10
"14/5/4",,,,,,,14,5,4,0,0,0,0,0,0,71,0,,0,1,10
"15/5/4",,,,,,,15,5,4,0,0,0,0,0,0,71,0,,0,1,10
"16/5/4",,,,,,,16,5,4,0,0,0,0,0,0,71,0,,0,1,10
"17/5/4",,,,,,,17,5,4,0,0,0,0,0,0,71,0,,0,1,10
"18/5/4",,,,,,,18,5,4,0,0,0,0,0,0,71,0,,0,1,10
"19/5/4",,,,,,,19,5,4,0,0,0,0,0,0,71,0,,0,1,10
"20/5/4",,,,,,,20,5,4,0,0,0,0,0,0,71,0,,0,1,10
"21/5/4",,,,,,,21,5,4,0,0,0,0,0,0,71,0,,0,1,10
"22/5/4",,,,,,,22,5,4,0,0,0,0,0,0,71,0,,0,1,10
"23/5/4",,,,,,,23,5,4,0,0,0,0,0,0,71,0,,0,1,10
"0/6/4",,,,,,,0,6,4,1,0,0,0,0,0,71,0,,0,1,10
"1/6/4",,,,,,,1,6,4,1,0,0,0,0,0,71,0,,0,1,10
"2/6/4",,,,,,,2,6,4,1,0,0,0,0,0,71,0,,0,1,10
"3/6/4",,,,,,,3,6,4,1,0,0,0,0,0,71,0,,0,1,10
"4/6/4",,,,,,,4,6,4,1,0,0,0,0,0,71,0,,0,1,10
"5/6/4",,,,,,,5,6,4,1,0,0,0,0,0,71,0,,0,1,10
"6/6/4",,,,,,,6,6,4,1,0,0,0,0,0,71,0,,0,1,10
"7/6/4",,,,,,,7,6,4,1,0,0,0,0,0,71,0,,0,1,10
"8/6/4",,,,,,,8,6,4,1,0,0,0,0,0,71,0,,0,1,10
"9/6/4",,,,,,,9,6,4,1,0,0,0,0,0,71,0,,0,1,10
"10/6/4",,,,,,,10,6,4,1,0,0,0,0,0,71,0,,0,1,10
"11/6/4",,,,,,,11,6,4,1,0,0,0,0,0,71,0,,0,1,10
"12/6/4",,,,,,,12,6,4,1,0,0,0,0,0,71,0,,0,1,10
"13/6/4",,,,,,,13,6,4,1,0,0,0,0,0,71,0,,0,1,10
"14/6/4",,,,,,,14,6,4,1,0,0,0,0,0,71,0,,0,1,10
"15/6/4",,,,,,,15,6,4,1,0,0,0,0,0,71,0,,0,1,10
"16/6/4",,,,,,,16,6,4,1,0,0,0,0,0,71,0,,0,1,10
"17/6/4",,,,,,,17,6,4,1,0,0,0,0,0,71,0,,0,1,10
"18/6/4",,,,,,,18,6,4,1,0,0,0,0,0,71,0,,0,1,10
"19/6/4",,,,,,,19,6,4,1,0,0,0,0,0,71,0,,0,1,10
"20/6/4",,,,,,,20,6,4,1,0,0,0,0,0,71,0,,0,1,10
"21/6/4",,,,,,,21,6,4,1,0,0,0,0,0,71,0,,0,1,10
"22/6/4",,,,,,,22,6,4,1,0,0,0,0,0,71,0,,0,1,10
"23/6/4",,,,,,,23,6,4,1,0,0,0,0,0,71,0,,0,1,10
"0/7/4",,,,,,,0,7,4,2,0,0,0,0,0,71,0,,0,1,10
"1/7/4",,,,,,,1,7,4,2,0,0,0,0,0,71,0,,0,1,10
"2/7/4",,,,,,,2,7,4,2,0,0,0,0,0,71,0,,0,1,10
"3/7/4",,,,,,,3,7,4,2,0,0,0,0,0,71,0,,0,1,10
"4/7/4",,,,,,,4,7,4,2,0,0,0,0,0,71,0,,0,1,10
"5/7/4",,,,,,,5,7,4,2,0,0,0,0,0,71,0,,0,1,10
"6/7/4",,,,,,,6,7,4,2,0,0,0,0,0,71,0,,0,1,10
"7/7/4",,,,,,,7,7,4,2,0,0,0,0,0,71,0,,0,1,10
"8/7/4",,,,,,,8,7,4,2,0,0,0,0,0,71,0,,0,1,10
"9/7/4",,,,,,,9,7,4,2,0,0,0,0,0,71,0,,0,1,10
"10/7/4",,,,,,,10,7,4,2,0,0,0,0,0,71,0,,0,1,10
"11/7/4",,,,,,,11,7,4,2,0,0,0,0,0,71,0,,0,1,10
"12/7/4",,,,,,,12,7,4,2,0,0,0,0,0,71,0,,0,1,10
"13/7/4",,,,,,,13,7,4,2,0,0,0,0,0,71,0,,0,1,10
"14/7/4",,,,,,,14,7,4,2,0,0,0,0,0,71,0,,0,1,10
"15/7/4",,,,,,,15,7,4,2,0,0,0,0,0,71,0,,0,1,10
"16/7/4",,,,,,,16,7,4,2,0,0,0,0,0,71,0,,0,1,10
"17/7/4",,,,,,,17,7,4,2,0,0,0,0,0,71,0,,0,1,10
"18/7/4",,,,,,,18,7,4,2,0,0,0,0,0,71,0,,0,1,10
"19/7/4",,,,,,,19,7,4,2,0,0,0,0,0,71,0,,0,1,10
"20/7/4",,,,,,,20,7,4,2,0,0,0,0,0,71,0,,0,1,10
"21/7/4",,,,,,,21,7,4,2,0,0,0,0,0,71,0,,0,1,10
"22/7/4",,,,,,,22,7,4,2,0,0,0,0,0,71,0,,0,1,10
"23/7/4",,,,,,,23,7,4,2,0,0,0,0,0,71,0,,0,1,10
"0/8/4",,,,,,,0,8,4,0,0,0,0,0,0,71,0,,0,1,10
"1/8/4",,,,,,,1,8,4,0,0,0,0,0,0,71,0,,0,1,10
"2/8/4",,,,,,,2,8,4,0,0,0,0,0,0,71,0,,0,1,10
"3/8/4",,,,,,,3,8,4,0,0,0,0,0,0,71,0,,0,1,10
"4/8/4",,,,,,,4,8,4,0,0,0,0,0,0,71,0,,0,1,10
"5/8/4",,,,,,,5,8,4,0,0,0,0,0,0,71,0,,0,1,10
"6/8/4",,,,,,,6,8,4,0,0,0,0,0,0,71,0,,0,1,10
"7/8/4",,,,,,,7,8,4,0,0,0,0,0,0,71,0,,0,1,10
"8/8/4",,,,,,,8,8,4,0,0,0,0,0,0,71,0,,0,1,10
"9/8/4",,,,,,,9,8,4,0,0,0,0,0,0,71,0,,0,1,10
"10/8/4",,,,,,,10,8,4,0,0,0,0,0,0,71,0,,0,1,10
"11/8/4",,,,,,,11,8,4,0,0,0,0,0,0,71,0,,0,1,10
"12/8/4",,,,,,,12,8,4,0,0,0,0,0,0,71,0,,0,1,10
"13/8/4",,,,,,,13,8,4,0,0,0,0,0,0,71,0,,0,1,10
"14/8/4",,,,,,,14,8,4,0,0,0,0,0,0,71,0,,0,1,10
"15/8/4",,,,,,,15,8,4,0,0,0,0,0,0,71,0,,0,1,10
"16/8/4",,,,,,,16,8,4,0,0,0,0,0,0,71,0,,0,1,10
"17/8/4",,,,,,,17,8,4,0,0,0,0,0,0,71,0,,0,1,10
"18/8/4",,,,,,,18,8,4,0,0,0,0,0,0,71,0,,0,1,10
"19/8/4",,,,,,,19,8,4,0,0,0,0,0,0,71,0,,0,1,10
"20/8/4",,,,,,,20,8,4,0,0,0,0,0,0,71,0,,0,1,10
"21/8/4",,,,,,,21,8,4,0,0,0,0,0,0,71,0,,0,1,10
"22/8/4",,,,,,,22,8,4,0,0,0,0,0,0,71,0,,0,1,10
"23/8/4",,,,,,,23,8,4,0,0,0,0,0,0,71,0,,0,1,10
"0/9/4",,,,,,,0,9,4,0,0,0,0,0,0,71,0,,0,1,10
"1/9/4",,,,,,,1,9,4,0,0,0,0,0,0,71,0,,0,1,10
"2/9/4",,,,,,,2,9,4,0,0,0,0,0,0,71,0,,0,1,10
"3/9/4",,,,,,,3,9,4,0,0,0,0,0,0,71,0,,0,1,10
"4/9/4",,,,,,,4,9,4,0,0,0,0,0,0,71,0,,0,1,10
"5/9/4",,,,,,,5,9,4,0,0,0,0,0,0,71,0,,0,1,10
"6/9/4",,,,,,,6,9,4,0,0,0,0,0,0,71,0,,0,1,10
"7/9/4",,,,,,,7,9,4,0,0,0,0,0,0,71,0,,0,1,10
"8/9/4",,,,,,,8,9,4,0,0,0,0,0,0,71,0,,0,1,10
"9/9/4",,,,,,,9,9,4,0,0,0,0,0,0,71,0,,0,1,10
"10/9/4",,,,,,,10,9,4,0,0,0,0,0,0,71,0,,0,1,10
"11/9/4",,,,,,,11,9,4,0,0,0,0,0,0,71,0,,0,1,10
"12/9/4",,,,,,,12,9,4,0,0,0,0,0,0,71,0,,0,1,10
"13/9/4",,,,,,,13,9,4,0,0,0,0,0,0,71,0,,0,1,10
"14/9/4",,,,,,,14,9,4,0,0,0,0,0,0,71,0,,0,1,10
"15/9/4",,,,,,,15,9,4,0,0,0,0,0,0,71,0,,0,1,10
"16/9/4",,,,,,,16,9,4,0,0,0,0,0,0,71,0,,0,1,10
"17/9/4",,,,,,,17,9,4,0,0,0,0,0,0,71,0,,0,1,10
"18/9/4",,,,,,,18,9,4,0,0,0,0,0,0,71,0,,0,1,10
"19/9/4",,,,,,,19,9,4,0,0,0,0,0,0,71,0,,0,1,10
"20/9/4",,,,,,,20,9,4,0,0,0,0,0,0,71,0,,0,1,10
"21/9/4",,,,,,,21,9,4,0,0,0,0,0,0,71,0,,0,1,10
"22/9/4",,,,,,,22,9,4,0,0,0,0,0,0,71,0,,0,1,10
"23/9/4",,,,,,,23,9,4,0,0,0,0,0,0,71,0,,0,1,10
"0/10/4",,,,,,,0,10,4,0,0,0,0,0,0,71,0,,0,1,10
"1/10/4",,,,,,,1,10,4,0,0,0,0,0,0,71,0,,0,1,10
"2/10/4",,,,,,,2,10,4,0,0,0,0,0,0,71,0,,0,1,10
"3/10/4",,,,,,,3,10,4,0,0,0,0,0,0,71,0,,0,1,10
"4/10/4",,,,,,,4,10,4,0,0,0,0,0,0,71,0,,0,1,10
"5/10/4",,,,,,,5,10,4,0,0,0,0,0,0,71,0,,0,1,10
"6/10/4",,,,,,,6,10,4,0,0,0,0,0,0,71,0,,0,1,10
"7/10/4",,,,,,,7,10,4,0,0,0,0,0,0,71,0,,0,1,10
"8/10/4",,,,,,,8,10,4,0,0,0,0,0,0,71,0,,0,1,10
"9/10/4",,,,,,,9,10,4,0,0,0,0,0,0,71,0,,0,1,10
"10/10/4",,,,,,,10,10,4,0,0,0,0,0,0,71,0,,0,1,10
"11/10/4",,,,,,,11,10,4,0,0,0,0,0,0,71,0,,0,1,10
"12/10/4",,,,,,,12,10,4,0,0,0,0,0,0,71,0,,0,1,10
"13/10/4",,,,,,,13,10,4,0,0,0,0,0,0,71,0,,0,1,10
"14/10/4",24,32,248,181,67,9,14,10,4,0,234,2,2,0,0,72,20,0,585,2,15
"15/10/4",22,32,261,179,81,10,15,10,4,0,252,2,2,0,0,76,20,0,516,2,15
"16/10/4",18,33,325,178,147,15,16,10,4,0,270,2,2,0,0,76,20,0,512,2,14
"17/10/4",23,33,257,178,79,10,17,10,4,0,274,2,2,0,0,82,20,0,720,2,14
"18/10/4",29,32,205,179,25,3,18,10,4,0,250,2,2,0,0,82,20,0,757,2,13
"19/10/4",33,33,176,176,0,0,19,10,4,0,123,2,2,0,0,82,40,2,461,2,12
"20/10/4",33,33,178,178,0,0,20,10,4,0,0,0,0,0,0,87,40,2,0,2,12
"21/10/4",27,33,217,178,39,5,21,10,4,0,173,2,2,0,0,87,20,2,385,2,12
"22/10/4",24,33,264,178,87,9,22,10,4,0,0,0,0,0,0,93,20,2,0,2,11
"23/10/4",30,33,195,178,17,2,23,10,4,0,0,0,0,0,0,93,20,2,0,2,10
"0/11/4",30,33,198,178,20,3,0,11,4,0,0,0,0,0,0,93,20,2,0,2,11
"1/11/4",28,32,210,179,31,4,1,11,4,0,0,0,0,0,0,93,20,2,0,2,10
"2/11/4",33,33,176,176,0,0,2,11,4,0,0,0,0,0,0,100,20,2,0,2,9
"3/11/4",33,33,176,176,0,0,3,11,4,0,0,0,0,0,0,100,20,2,0,2,8
"4/11/4",33,33,176,176,0,0,4,11,4,0,0,0,0,0,0,100,20,2,0,2,8
"5/11/4",33,33,176,176,0,0,5,11,4,0,0,0,0,0,0,100,20,2,0,2,8
"6/11/4",33,33,176,176,0,0,6,11,4,0,263,2,2,3,0,100,0,1,1755,0,7
"7/11/4",30,33,196,178,19,3,7,11,4,0,251,2,2,0,0,100,0,0,927,1,8
"8/11/4",18,32,319,181,138,14,8,11,4,0,184,2,2,0,0,93,0,0,680,1,10
"9/11/4",25,33,246,178,68,8,9,11,4,0,225,2,2,0,0,82,20,0,486,2,12
"10/11/4",22,33,269,176,93,11,10,11,4,0,325,2,2,0,0,72,20,0,514,2,13
"11/11/4",26,32,233,179,53,6,11,11,4,0,183,2,2,0,0,72,40,0,527,2,15
"12/11/4",26,32,228,179,49,6,12,11,4,0,148,2,2,0,0,72,20,0,447,2,16
"13/11/4",17,33,348,178,171,15,13,11,4,0,192,2,2,0,0,71,40,0,653,2,16
"14/11/4",19,32,311,179,131,13,14,11,4,0,230,2,2,0,0,76,20,0,502,2,16
"15/11/4",19,33,301,178,123,13,15,11,4,0,226,2,2,0,0,71,20,0,643,2,15
"16/11/4",22,32,269,179,90,11,16,11,4,0,234,2,2,0,0,71,20,0,627,2,15
"17/11/4",13,33,564,179,385,19,17,11,4,0,285,2,2,0,0,76,20,0,700,2,14
"18/11/4",14,33,526,178,348,19,18,11,4,0,250,2,2,0,0,82,20,0,623,2,13
